Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*"
09/06/2016 19:39:00,1.12523,1.12535,1.12498,1.12508,1.12520,1.12530,1.12493,1.12506
09/06/2016 19:38:00,1.12527,1.12529,1.12503,1.12523,1.12524,1.12526,1.12500,1.12520
09/06/2016 19:37:00,1.12502,1.12527,1.12497,1.12527,1.12498,1.12524,1.12492,1.12524
09/06/2016 19:36:00,1.12491,1.12502,1.12473,1.12502,1.12487,1.12498,1.12468,1.12498
09/06/2016 19:35:00,1.12471,1.12510,1.12470,1.12491,1.12468,1.12503,1.12468,1.12487
09/06/2016 19:34:00,1.12470,1.12473,1.12469,1.12471,1.12468,1.12470,1.12467,1.12468
09/06/2016 19:33:00,1.12477,1.12477,1.12456,1.12470,1.12473,1.12474,1.12453,1.12468
09/06/2016 19:32:00,1.12465,1.12502,1.12462,1.12477,1.12461,1.12494,1.12459,1.12473
09/06/2016 19:31:00,1.12451,1.12471,1.12449,1.12465,1.12447,1.12466,1.12446,1.12461
09/06/2016 19:30:00,1.12447,1.12457,1.12444,1.12451,1.12443,1.12453,1.12441,1.12447
09/06/2016 19:29:00,1.12447,1.12449,1.12441,1.12447,1.12443,1.12445,1.12437,1.12443
09/06/2016 19:28:00,1.12449,1.12451,1.12446,1.12447,1.12445,1.12447,1.12442,1.12443
09/06/2016 19:27:00,1.12457,1.12457,1.12448,1.12449,1.12452,1.12453,1.12444,1.12445
09/06/2016 19:26:00,1.12448,1.12457,1.12442,1.12457,1.12445,1.12452,1.12438,1.12452
09/06/2016 19:25:00,1.12446,1.12449,1.12445,1.12448,1.12442,1.12445,1.12441,1.12445
09/06/2016 19:24:00,1.12455,1.12456,1.12444,1.12446,1.12452,1.12452,1.12437,1.12442
09/06/2016 19:23:00,1.12459,1.12461,1.12454,1.12455,1.12455,1.12458,1.12448,1.12452
09/06/2016 19:22:00,1.12464,1.12465,1.12459,1.12459,1.12459,1.12461,1.12455,1.12455
09/06/2016 19:21:00,1.12452,1.12468,1.12452,1.12464,1.12449,1.12464,1.12449,1.12459
09/06/2016 19:20:00,1.12460,1.12472,1.12452,1.12452,1.12456,1.12468,1.12448,1.12449
09/06/2016 19:19:00,1.12470,1.12470,1.12455,1.12460,1.12467,1.12467,1.12451,1.12456
09/06/2016 19:18:00,1.12469,1.12470,1.12467,1.12470,1.12465,1.12467,1.12464,1.12467
09/06/2016 19:17:00,1.12471,1.12471,1.12460,1.12469,1.12467,1.12467,1.12456,1.12465
09/06/2016 19:16:00,1.12470,1.12471,1.12468,1.12471,1.12466,1.12467,1.12466,1.12467
09/06/2016 19:15:00,1.12470,1.12470,1.12469,1.12470,1.12467,1.12467,1.12466,1.12466
09/06/2016 19:13:00,1.12456,1.12475,1.12456,1.12470,1.12452,1.12470,1.12452,1.12467
09/06/2016 19:12:00,1.12460,1.12462,1.12456,1.12456,1.12455,1.12458,1.12452,1.12452
09/06/2016 19:11:00,1.12466,1.12470,1.12459,1.12460,1.12462,1.12466,1.12455,1.12455
09/06/2016 19:10:00,1.12460,1.12469,1.12460,1.12466,1.12456,1.12465,1.12455,1.12462
09/06/2016 19:09:00,1.12467,1.12467,1.12456,1.12460,1.12462,1.12462,1.12452,1.12456
09/06/2016 19:07:00,1.12466,1.12467,1.12464,1.12467,1.12461,1.12463,1.12461,1.12462
09/06/2016 19:06:00,1.12462,1.12467,1.12460,1.12466,1.12456,1.12462,1.12456,1.12461
09/06/2016 19:05:00,1.12461,1.12462,1.12460,1.12462,1.12456,1.12457,1.12456,1.12456
09/06/2016 19:04:00,1.12471,1.12471,1.12460,1.12461,1.12467,1.12467,1.12456,1.12456
09/06/2016 19:03:00,1.12461,1.12472,1.12460,1.12471,1.12457,1.12468,1.12456,1.12467
09/06/2016 19:02:00,1.12457,1.12462,1.12455,1.12461,1.12452,1.12459,1.12451,1.12457
09/06/2016 19:01:00,1.12451,1.12457,1.12450,1.12457,1.12447,1.12452,1.12446,1.12452
09/06/2016 19:00:00,1.12447,1.12456,1.12447,1.12451,1.12442,1.12448,1.12442,1.12447
09/06/2016 18:59:00,1.12441,1.12451,1.12441,1.12447,1.12438,1.12447,1.12437,1.12442
09/06/2016 18:58:00,1.12443,1.12444,1.12438,1.12441,1.12438,1.12442,1.12433,1.12438
09/06/2016 18:57:00,1.12451,1.12451,1.12440,1.12443,1.12447,1.12449,1.12437,1.12438
09/06/2016 18:56:00,1.12460,1.12460,1.12448,1.12451,1.12456,1.12456,1.12446,1.12447
09/06/2016 18:55:00,1.12465,1.12465,1.12458,1.12460,1.12461,1.12461,1.12455,1.12456
09/06/2016 18:54:00,1.12458,1.12465,1.12458,1.12465,1.12455,1.12461,1.12455,1.12461
09/06/2016 18:53:00,1.12466,1.12466,1.12458,1.12458,1.12457,1.12461,1.12453,1.12455
09/06/2016 18:52:00,1.12465,1.12466,1.12462,1.12466,1.12462,1.12462,1.12457,1.12457
09/06/2016 18:51:00,1.12464,1.12467,1.12464,1.12465,1.12461,1.12463,1.12461,1.12462
09/06/2016 18:50:00,1.12465,1.12465,1.12463,1.12464,1.12461,1.12461,1.12460,1.12461
09/06/2016 18:49:00,1.12466,1.12466,1.12464,1.12465,1.12462,1.12462,1.12461,1.12461
09/06/2016 18:48:00,1.12467,1.12469,1.12465,1.12466,1.12462,1.12463,1.12461,1.12462
09/06/2016 18:47:00,1.12467,1.12469,1.12466,1.12467,1.12463,1.12463,1.12461,1.12462
09/06/2016 18:46:00,1.12471,1.12471,1.12465,1.12467,1.12466,1.12467,1.12461,1.12463
09/06/2016 18:45:00,1.12476,1.12476,1.12469,1.12471,1.12471,1.12472,1.12465,1.12466
09/06/2016 18:43:00,1.12475,1.12476,1.12474,1.12476,1.12471,1.12471,1.12470,1.12471
09/06/2016 18:42:00,1.12476,1.12476,1.12475,1.12475,1.12472,1.12472,1.12471,1.12471
09/06/2016 18:41:00,1.12476,1.12477,1.12474,1.12476,1.12472,1.12472,1.12471,1.12472
09/06/2016 18:40:00,1.12475,1.12478,1.12475,1.12476,1.12470,1.12473,1.12470,1.12472
09/06/2016 18:39:00,1.12476,1.12476,1.12475,1.12475,1.12472,1.12472,1.12470,1.12470
09/06/2016 18:38:00,1.12478,1.12478,1.12474,1.12476,1.12475,1.12475,1.12470,1.12472
09/06/2016 18:37:00,1.12476,1.12480,1.12474,1.12478,1.12473,1.12477,1.12470,1.12475
09/06/2016 18:36:00,1.12475,1.12477,1.12475,1.12476,1.12472,1.12473,1.12469,1.12473
09/06/2016 18:35:00,1.12466,1.12477,1.12466,1.12475,1.12462,1.12472,1.12462,1.12472
09/06/2016 18:34:00,1.12463,1.12474,1.12461,1.12466,1.12459,1.12470,1.12456,1.12462
09/06/2016 18:33:00,1.12462,1.12464,1.12462,1.12463,1.12458,1.12460,1.12458,1.12459
09/06/2016 18:32:00,1.12466,1.12468,1.12461,1.12462,1.12462,1.12465,1.12458,1.12458
09/06/2016 18:31:00,1.12476,1.12478,1.12465,1.12466,1.12471,1.12471,1.12461,1.12462
09/06/2016 18:30:00,1.12473,1.12479,1.12472,1.12476,1.12467,1.12472,1.12464,1.12471
09/06/2016 18:29:00,1.12477,1.12477,1.12473,1.12473,1.12468,1.12469,1.12466,1.12467
09/06/2016 18:28:00,1.12483,1.12483,1.12476,1.12477,1.12471,1.12474,1.12467,1.12468
09/06/2016 18:27:00,1.12472,1.12486,1.12466,1.12483,1.12467,1.12475,1.12462,1.12471
09/06/2016 18:26:00,1.12487,1.12487,1.12471,1.12472,1.12474,1.12474,1.12465,1.12467
09/06/2016 18:25:00,1.12494,1.12497,1.12485,1.12487,1.12481,1.12484,1.12472,1.12474
09/06/2016 18:24:00,1.12498,1.12503,1.12493,1.12494,1.12485,1.12493,1.12481,1.12481
09/06/2016 18:23:00,1.12503,1.12505,1.12493,1.12498,1.12497,1.12500,1.12480,1.12485
09/06/2016 18:22:00,1.12496,1.12504,1.12469,1.12503,1.12484,1.12498,1.12465,1.12497
09/06/2016 18:21:00,1.12498,1.12502,1.12493,1.12496,1.12485,1.12490,1.12482,1.12484
09/06/2016 18:20:00,1.12500,1.12502,1.12498,1.12498,1.12487,1.12489,1.12485,1.12485
09/06/2016 18:19:00,1.12500,1.12501,1.12498,1.12500,1.12487,1.12488,1.12485,1.12487
09/06/2016 18:18:00,1.12499,1.12501,1.12499,1.12500,1.12486,1.12488,1.12486,1.12487
09/06/2016 18:17:00,1.12506,1.12506,1.12499,1.12499,1.12493,1.12493,1.12486,1.12486
09/06/2016 18:16:00,1.12515,1.12515,1.12506,1.12506,1.12502,1.12502,1.12493,1.12493
09/06/2016 18:15:00,1.12506,1.12518,1.12506,1.12515,1.12493,1.12507,1.12493,1.12502
09/06/2016 18:14:00,1.12502,1.12516,1.12501,1.12506,1.12489,1.12505,1.12489,1.12493
09/06/2016 18:13:00,1.12499,1.12502,1.12487,1.12502,1.12489,1.12489,1.12477,1.12489
09/06/2016 18:12:00,1.12505,1.12514,1.12499,1.12499,1.12493,1.12507,1.12489,1.12489
09/06/2016 18:11:00,1.12506,1.12511,1.12505,1.12505,1.12494,1.12498,1.12493,1.12493
09/06/2016 18:10:00,1.12505,1.12516,1.12483,1.12506,1.12493,1.12503,1.12483,1.12494
09/06/2016 18:09:00,1.12506,1.12511,1.12497,1.12505,1.12493,1.12499,1.12489,1.12493
09/06/2016 18:08:00,1.12501,1.12507,1.12477,1.12506,1.12488,1.12495,1.12474,1.12493
09/06/2016 18:07:00,1.12516,1.12518,1.12481,1.12501,1.12503,1.12506,1.12478,1.12488
09/06/2016 18:06:00,1.12517,1.12518,1.12514,1.12516,1.12505,1.12506,1.12501,1.12503
09/06/2016 18:05:00,1.12517,1.12517,1.12513,1.12517,1.12504,1.12505,1.12501,1.12505
09/06/2016 18:04:00,1.12512,1.12520,1.12512,1.12517,1.12499,1.12508,1.12499,1.12504
09/06/2016 18:03:00,1.12504,1.12512,1.12484,1.12512,1.12500,1.12500,1.12481,1.12499
09/06/2016 18:02:00,1.12517,1.12527,1.12493,1.12504,1.12508,1.12514,1.12492,1.12500
09/06/2016 18:01:00,1.12497,1.12523,1.12497,1.12517,1.12496,1.12514,1.12494,1.12508
09/06/2016 18:00:00,1.12504,1.12526,1.12496,1.12497,1.12508,1.12510,1.12483,1.12496
09/06/2016 17:59:00,1.12524,1.12524,1.12490,1.12504,1.12510,1.12510,1.12499,1.12508
09/06/2016 17:58:00,1.12510,1.12526,1.12507,1.12524,1.12510,1.12512,1.12510,1.12510
09/06/2016 17:57:00,1.12515,1.12522,1.12508,1.12510,1.12510,1.12510,1.12501,1.12510
09/06/2016 17:54:00,1.12527,1.12528,1.12515,1.12515,1.12519,1.12521,1.12510,1.12510
09/06/2016 17:53:00,1.12522,1.12527,1.12521,1.12527,1.12508,1.12519,1.12508,1.12519
09/06/2016 17:52:00,1.12512,1.12522,1.12512,1.12522,1.12505,1.12508,1.12501,1.12508
09/06/2016 17:51:00,1.12512,1.12514,1.12510,1.12512,1.12503,1.12506,1.12501,1.12505
09/06/2016 17:50:00,1.12522,1.12522,1.12510,1.12512,1.12510,1.12510,1.12503,1.12503
09/06/2016 17:48:00,1.12526,1.12526,1.12516,1.12522,1.12510,1.12512,1.12510,1.12510
09/06/2016 17:47:00,1.12532,1.12532,1.12519,1.12526,1.12516,1.12520,1.12510,1.12510
09/06/2016 17:46:00,1.12532,1.12532,1.12520,1.12532,1.12516,1.12518,1.12514,1.12516
09/06/2016 17:45:00,1.12535,1.12535,1.12528,1.12532,1.12525,1.12525,1.12513,1.12516
09/06/2016 17:44:00,1.12532,1.12535,1.12530,1.12535,1.12517,1.12525,1.12517,1.12525
09/06/2016 17:43:00,1.12527,1.12537,1.12523,1.12532,1.12514,1.12523,1.12511,1.12517
09/06/2016 17:42:00,1.12514,1.12528,1.12514,1.12527,1.12510,1.12518,1.12510,1.12514
09/06/2016 17:39:00,1.12515,1.12517,1.12514,1.12514,1.12506,1.12512,1.12506,1.12510
09/06/2016 17:38:00,1.12508,1.12516,1.12508,1.12515,1.12498,1.12506,1.12498,1.12506
09/06/2016 17:37:00,1.12501,1.12508,1.12497,1.12508,1.12496,1.12499,1.12492,1.12498
09/06/2016 17:35:00,1.12507,1.12507,1.12501,1.12501,1.12488,1.12498,1.12488,1.12496
09/06/2016 17:34:00,1.12504,1.12507,1.12504,1.12507,1.12487,1.12488,1.12486,1.12488
09/06/2016 17:33:00,1.12507,1.12507,1.12504,1.12504,1.12490,1.12490,1.12487,1.12487
09/06/2016 17:32:00,1.12529,1.12529,1.12504,1.12507,1.12523,1.12523,1.12483,1.12490
09/06/2016 17:31:00,1.12527,1.12529,1.12526,1.12529,1.12522,1.12523,1.12522,1.12523
09/06/2016 17:30:00,1.12531,1.12531,1.12526,1.12527,1.12524,1.12525,1.12522,1.12522
09/06/2016 17:29:00,1.12530,1.12531,1.12530,1.12531,1.12521,1.12525,1.12521,1.12524
09/06/2016 17:28:00,1.12531,1.12531,1.12530,1.12530,1.12525,1.12525,1.12521,1.12521
09/06/2016 17:27:00,1.12531,1.12531,1.12530,1.12531,1.12524,1.12525,1.12521,1.12525
09/06/2016 17:26:00,1.12531,1.12532,1.12530,1.12531,1.12523,1.12526,1.12522,1.12524
09/06/2016 17:25:00,1.12529,1.12531,1.12528,1.12531,1.12523,1.12523,1.12522,1.12523
09/06/2016 17:24:00,1.12525,1.12529,1.12524,1.12529,1.12519,1.12523,1.12518,1.12523
09/06/2016 17:23:00,1.12523,1.12525,1.12523,1.12525,1.12518,1.12519,1.12518,1.12519
09/06/2016 17:22:00,1.12526,1.12526,1.12523,1.12523,1.12520,1.12520,1.12518,1.12518
09/06/2016 17:21:00,1.12522,1.12529,1.12522,1.12526,1.12516,1.12523,1.12516,1.12520
09/06/2016 17:20:00,1.12529,1.12529,1.12521,1.12522,1.12521,1.12523,1.12516,1.12516
09/06/2016 17:19:00,1.12530,1.12530,1.12522,1.12529,1.12522,1.12524,1.12516,1.12521
09/06/2016 17:18:00,1.12530,1.12530,1.12530,1.12530,1.12524,1.12524,1.12522,1.12522
09/06/2016 17:17:00,1.12537,1.12537,1.12530,1.12530,1.12529,1.12529,1.12523,1.12524
09/06/2016 17:16:00,1.12533,1.12537,1.12530,1.12537,1.12528,1.12532,1.12524,1.12529
09/06/2016 17:15:00,1.12536,1.12539,1.12519,1.12533,1.12528,1.12531,1.12513,1.12528
09/06/2016 17:14:00,1.12535,1.12536,1.12534,1.12536,1.12527,1.12530,1.12527,1.12528
09/06/2016 17:13:00,1.12535,1.12535,1.12535,1.12535,1.12526,1.12527,1.12526,1.12527
09/06/2016 17:12:00,1.12536,1.12557,1.12529,1.12535,1.12528,1.12539,1.12524,1.12526
09/06/2016 17:11:00,1.12563,1.12563,1.12536,1.12536,1.12532,1.12534,1.12528,1.12528
09/06/2016 17:10:00,1.12556,1.12567,1.12538,1.12563,1.12548,1.12548,1.12532,1.12532
09/06/2016 17:09:00,1.12558,1.12558,1.12556,1.12556,1.12548,1.12548,1.12546,1.12548
09/06/2016 17:08:00,1.12559,1.12559,1.12558,1.12558,1.12549,1.12550,1.12548,1.12548
09/06/2016 17:07:00,1.12558,1.12559,1.12556,1.12559,1.12546,1.12549,1.12546,1.12549
09/06/2016 17:04:00,1.12559,1.12559,1.12558,1.12558,1.12547,1.12547,1.12546,1.12546
09/06/2016 17:03:00,1.12570,1.12570,1.12559,1.12559,1.12545,1.12547,1.12545,1.12547
09/06/2016 17:02:00,1.12562,1.12573,1.12556,1.12570,1.12555,1.12555,1.12545,1.12545
09/06/2016 17:01:00,1.12563,1.12563,1.12562,1.12562,1.12558,1.12558,1.12555,1.12555
09/06/2016 17:00:00,1.12568,1.12571,1.12553,1.12563,1.12537,1.12558,1.12537,1.12558
09/06/2016 16:59:00,1.12566,1.12570,1.12552,1.12568,1.12562,1.12563,1.12532,1.12537
09/06/2016 16:58:00,1.12569,1.12570,1.12564,1.12566,1.12564,1.12564,1.12560,1.12562
09/06/2016 16:57:00,1.12570,1.12573,1.12568,1.12569,1.12566,1.12569,1.12563,1.12564
09/06/2016 16:56:00,1.12574,1.12577,1.12569,1.12570,1.12570,1.12572,1.12565,1.12566
09/06/2016 16:55:00,1.12573,1.12577,1.12565,1.12574,1.12568,1.12573,1.12561,1.12570
09/06/2016 16:54:00,1.12571,1.12574,1.12569,1.12573,1.12566,1.12569,1.12565,1.12568
09/06/2016 16:53:00,1.12568,1.12572,1.12568,1.12571,1.12565,1.12568,1.12565,1.12566
09/06/2016 16:52:00,1.12567,1.12569,1.12565,1.12568,1.12565,1.12567,1.12561,1.12565
09/06/2016 16:51:00,1.12573,1.12576,1.12561,1.12567,1.12569,1.12571,1.12558,1.12565
09/06/2016 16:50:00,1.12574,1.12574,1.12567,1.12573,1.12569,1.12570,1.12563,1.12569
09/06/2016 16:49:00,1.12569,1.12578,1.12566,1.12574,1.12564,1.12573,1.12563,1.12569
09/06/2016 16:48:00,1.12566,1.12569,1.12563,1.12569,1.12564,1.12565,1.12561,1.12564
09/06/2016 16:47:00,1.12563,1.12568,1.12563,1.12566,1.12561,1.12565,1.12561,1.12564
09/06/2016 16:46:00,1.12567,1.12567,1.12563,1.12563,1.12563,1.12563,1.12560,1.12561
09/06/2016 16:45:00,1.12565,1.12571,1.12565,1.12567,1.12562,1.12570,1.12562,1.12563
09/06/2016 16:44:00,1.12563,1.12565,1.12562,1.12565,1.12560,1.12562,1.12560,1.12562
09/06/2016 16:43:00,1.12561,1.12564,1.12561,1.12563,1.12559,1.12560,1.12558,1.12560
09/06/2016 16:42:00,1.12559,1.12564,1.12559,1.12561,1.12556,1.12560,1.12556,1.12559
09/06/2016 16:41:00,1.12554,1.12563,1.12552,1.12559,1.12549,1.12559,1.12547,1.12556
09/06/2016 16:40:00,1.12538,1.12554,1.12538,1.12554,1.12535,1.12550,1.12534,1.12549
09/06/2016 16:39:00,1.12537,1.12538,1.12537,1.12538,1.12533,1.12535,1.12533,1.12535
09/06/2016 16:38:00,1.12523,1.12539,1.12523,1.12537,1.12520,1.12534,1.12520,1.12533
09/06/2016 16:37:00,1.12532,1.12532,1.12523,1.12523,1.12529,1.12529,1.12520,1.12520
09/06/2016 16:36:00,1.12531,1.12534,1.12531,1.12532,1.12526,1.12529,1.12525,1.12529
09/06/2016 16:35:00,1.12528,1.12532,1.12527,1.12531,1.12524,1.12527,1.12523,1.12526
09/06/2016 16:34:00,1.12528,1.12529,1.12527,1.12528,1.12524,1.12525,1.12523,1.12524
09/06/2016 16:33:00,1.12527,1.12529,1.12527,1.12528,1.12523,1.12525,1.12523,1.12524
09/06/2016 16:32:00,1.12529,1.12529,1.12527,1.12527,1.12525,1.12525,1.12523,1.12523
09/06/2016 16:31:00,1.12533,1.12533,1.12524,1.12529,1.12528,1.12529,1.12520,1.12525
09/06/2016 16:30:00,1.12527,1.12533,1.12526,1.12533,1.12524,1.12528,1.12522,1.12528
09/06/2016 16:29:00,1.12522,1.12528,1.12522,1.12527,1.12519,1.12526,1.12519,1.12524
09/06/2016 16:28:00,1.12523,1.12523,1.12520,1.12522,1.12520,1.12520,1.12518,1.12519
09/06/2016 16:27:00,1.12532,1.12533,1.12522,1.12523,1.12528,1.12529,1.12520,1.12520
09/06/2016 16:26:00,1.12531,1.12533,1.12531,1.12532,1.12527,1.12529,1.12527,1.12528
09/06/2016 16:25:00,1.12527,1.12534,1.12527,1.12531,1.12523,1.12531,1.12523,1.12527
09/06/2016 16:24:00,1.12528,1.12528,1.12525,1.12527,1.12524,1.12525,1.12521,1.12523
09/06/2016 16:23:00,1.12531,1.12531,1.12527,1.12528,1.12527,1.12527,1.12524,1.12524
09/06/2016 16:22:00,1.12531,1.12533,1.12530,1.12531,1.12529,1.12529,1.12527,1.12527
09/06/2016 16:21:00,1.12534,1.12534,1.12530,1.12531,1.12530,1.12530,1.12527,1.12529
09/06/2016 16:20:00,1.12534,1.12536,1.12533,1.12534,1.12529,1.12532,1.12529,1.12530
09/06/2016 16:19:00,1.12534,1.12534,1.12534,1.12534,1.12530,1.12532,1.12529,1.12529
09/06/2016 16:18:00,1.12527,1.12534,1.12527,1.12534,1.12524,1.12530,1.12524,1.12530
09/06/2016 16:17:00,1.12525,1.12528,1.12525,1.12527,1.12521,1.12524,1.12521,1.12524
09/06/2016 16:16:00,1.12525,1.12527,1.12525,1.12525,1.12521,1.12523,1.12521,1.12521
09/06/2016 16:15:00,1.12524,1.12538,1.12524,1.12525,1.12520,1.12533,1.12520,1.12521
09/06/2016 16:14:00,1.12518,1.12524,1.12517,1.12524,1.12514,1.12520,1.12514,1.12520
09/06/2016 16:13:00,1.12514,1.12518,1.12514,1.12518,1.12510,1.12515,1.12510,1.12514
09/06/2016 16:12:00,1.12518,1.12519,1.12514,1.12514,1.12515,1.12515,1.12510,1.12510
09/06/2016 16:11:00,1.12527,1.12528,1.12517,1.12518,1.12524,1.12524,1.12514,1.12515
09/06/2016 16:10:00,1.12529,1.12529,1.12525,1.12527,1.12526,1.12526,1.12522,1.12524
09/06/2016 16:09:00,1.12524,1.12531,1.12524,1.12529,1.12521,1.12527,1.12521,1.12526
09/06/2016 16:08:00,1.12523,1.12524,1.12523,1.12524,1.12520,1.12522,1.12520,1.12521
09/06/2016 16:07:00,1.12523,1.12526,1.12523,1.12523,1.12520,1.12522,1.12520,1.12520
09/06/2016 16:06:00,1.12511,1.12527,1.12511,1.12523,1.12509,1.12525,1.12508,1.12520
09/06/2016 16:05:00,1.12515,1.12517,1.12510,1.12511,1.12512,1.12514,1.12508,1.12509
09/06/2016 16:04:00,1.12514,1.12515,1.12508,1.12515,1.12511,1.12512,1.12504,1.12512
09/06/2016 16:03:00,1.12514,1.12517,1.12513,1.12514,1.12511,1.12513,1.12510,1.12511
09/06/2016 16:02:00,1.12513,1.12515,1.12513,1.12514,1.12510,1.12512,1.12510,1.12511
09/06/2016 16:01:00,1.12502,1.12519,1.12501,1.12513,1.12499,1.12516,1.12498,1.12510
09/06/2016 16:00:00,1.12484,1.12504,1.12482,1.12502,1.12481,1.12499,1.12478,1.12499
09/06/2016 15:59:00,1.12483,1.12488,1.12481,1.12484,1.12480,1.12485,1.12478,1.12481
09/06/2016 15:58:00,1.12484,1.12487,1.12481,1.12483,1.12481,1.12484,1.12479,1.12480
09/06/2016 15:57:00,1.12478,1.12496,1.12477,1.12484,1.12475,1.12493,1.12474,1.12481
09/06/2016 15:56:00,1.12478,1.12479,1.12475,1.12478,1.12476,1.12478,1.12472,1.12475
09/06/2016 15:55:00,1.12477,1.12479,1.12474,1.12478,1.12474,1.12476,1.12471,1.12476
09/06/2016 15:54:00,1.12476,1.12481,1.12472,1.12477,1.12473,1.12478,1.12469,1.12474
09/06/2016 15:53:00,1.12476,1.12479,1.12472,1.12476,1.12474,1.12476,1.12470,1.12473
09/06/2016 15:52:00,1.12464,1.12478,1.12464,1.12476,1.12462,1.12475,1.12462,1.12474
09/06/2016 15:51:00,1.12464,1.12467,1.12461,1.12464,1.12461,1.12466,1.12458,1.12462
09/06/2016 15:50:00,1.12456,1.12466,1.12454,1.12464,1.12454,1.12464,1.12451,1.12461
09/06/2016 15:49:00,1.12460,1.12460,1.12447,1.12456,1.12457,1.12457,1.12444,1.12454
09/06/2016 15:48:00,1.12467,1.12467,1.12460,1.12460,1.12465,1.12465,1.12457,1.12457
09/06/2016 15:47:00,1.12470,1.12478,1.12467,1.12467,1.12467,1.12475,1.12465,1.12465
09/06/2016 15:46:00,1.12478,1.12485,1.12465,1.12470,1.12475,1.12483,1.12464,1.12467
09/06/2016 15:45:00,1.12473,1.12479,1.12458,1.12478,1.12470,1.12475,1.12456,1.12475
09/06/2016 15:44:00,1.12477,1.12478,1.12472,1.12473,1.12474,1.12474,1.12468,1.12470
09/06/2016 15:43:00,1.12479,1.12482,1.12476,1.12477,1.12476,1.12478,1.12473,1.12474
09/06/2016 15:42:00,1.12489,1.12492,1.12476,1.12479,1.12486,1.12489,1.12474,1.12476
09/06/2016 15:41:00,1.12480,1.12491,1.12480,1.12489,1.12479,1.12487,1.12478,1.12486
09/06/2016 15:40:00,1.12491,1.12492,1.12479,1.12480,1.12488,1.12490,1.12477,1.12479
09/06/2016 15:39:00,1.12495,1.12497,1.12491,1.12491,1.12492,1.12495,1.12488,1.12488
09/06/2016 15:38:00,1.12497,1.12497,1.12492,1.12495,1.12494,1.12494,1.12488,1.12492
09/06/2016 15:37:00,1.12507,1.12507,1.12496,1.12497,1.12503,1.12503,1.12494,1.12494
09/06/2016 15:36:00,1.12498,1.12507,1.12496,1.12507,1.12494,1.12505,1.12492,1.12503
09/06/2016 15:35:00,1.12498,1.12505,1.12497,1.12498,1.12495,1.12501,1.12494,1.12494
09/06/2016 15:34:00,1.12493,1.12504,1.12490,1.12498,1.12490,1.12500,1.12488,1.12495
09/06/2016 15:33:00,1.12502,1.12505,1.12490,1.12493,1.12499,1.12502,1.12489,1.12490
09/06/2016 15:32:00,1.12517,1.12518,1.12492,1.12502,1.12514,1.12515,1.12490,1.12499
09/06/2016 15:31:00,1.12500,1.12517,1.12500,1.12517,1.12497,1.12514,1.12497,1.12514
09/06/2016 15:30:00,1.12503,1.12504,1.12493,1.12500,1.12500,1.12501,1.12490,1.12497
09/06/2016 15:29:00,1.12497,1.12508,1.12493,1.12503,1.12494,1.12505,1.12490,1.12500
09/06/2016 15:28:00,1.12497,1.12498,1.12496,1.12497,1.12495,1.12495,1.12494,1.12494
09/06/2016 15:27:00,1.12488,1.12502,1.12488,1.12497,1.12485,1.12500,1.12485,1.12495
09/06/2016 15:26:00,1.12485,1.12488,1.12477,1.12488,1.12483,1.12485,1.12476,1.12485
09/06/2016 15:25:00,1.12496,1.12496,1.12485,1.12485,1.12494,1.12494,1.12482,1.12483
09/06/2016 15:24:00,1.12507,1.12507,1.12494,1.12496,1.12504,1.12504,1.12492,1.12494
09/06/2016 15:23:00,1.12502,1.12510,1.12502,1.12507,1.12501,1.12507,1.12500,1.12504
09/06/2016 15:22:00,1.12500,1.12503,1.12500,1.12502,1.12499,1.12501,1.12498,1.12501
09/06/2016 15:21:00,1.12481,1.12503,1.12476,1.12500,1.12480,1.12500,1.12473,1.12499
09/06/2016 15:20:00,1.12477,1.12486,1.12477,1.12481,1.12475,1.12484,1.12475,1.12480
09/06/2016 15:19:00,1.12491,1.12492,1.12476,1.12477,1.12488,1.12488,1.12474,1.12475
09/06/2016 15:18:00,1.12502,1.12502,1.12488,1.12491,1.12498,1.12498,1.12484,1.12488
09/06/2016 15:17:00,1.12498,1.12509,1.12497,1.12502,1.12495,1.12508,1.12494,1.12498
09/06/2016 15:16:00,1.12496,1.12500,1.12477,1.12498,1.12493,1.12498,1.12476,1.12495
09/06/2016 15:15:00,1.12496,1.12496,1.12492,1.12496,1.12493,1.12494,1.12488,1.12493
09/06/2016 15:14:00,1.12501,1.12504,1.12490,1.12496,1.12498,1.12500,1.12488,1.12493
09/06/2016 15:13:00,1.12516,1.12520,1.12501,1.12501,1.12513,1.12518,1.12498,1.12498
09/06/2016 15:12:00,1.12517,1.12530,1.12516,1.12516,1.12514,1.12527,1.12513,1.12513
09/06/2016 15:11:00,1.12531,1.12531,1.12517,1.12517,1.12527,1.12528,1.12513,1.12514
09/06/2016 15:10:00,1.12532,1.12547,1.12531,1.12531,1.12528,1.12543,1.12526,1.12527
09/06/2016 15:09:00,1.12536,1.12537,1.12531,1.12532,1.12533,1.12534,1.12527,1.12528
09/06/2016 15:08:00,1.12542,1.12549,1.12535,1.12536,1.12540,1.12546,1.12533,1.12533
